,Time,Power_output,GHI,DNI,Amb_temp,pred_GHI,pred_DNI,pred_Amb_temp
15103,2018-05-29 15:30:00,213.79803635666642,658.0,915.0,18.999999999999996,571.4609179565768,947.1072164261167,17.946424273966745
15104,2018-05-29 16:00:00,198.67822233166692,577.0,910.0,18.950000759999998,681.1717500529459,1027.7348426001693,19.50197546073864
15105,2018-05-29 16:30:00,199.89547529333325,468.0,811.0,19.01666673,496.00230912567935,872.2230663387005,20.254002541016803
15106,2018-05-29 17:00:00,184.30865783500028,359.0,712.0,19.10000038,370.51092716822484,611.8480520564589,19.154211895443424
15107,2018-05-29 17:30:00,137.69121854000028,218.5,384.5,19.449999809999998,275.6974298027683,418.13385280248224,20.495157042776498
15108,2018-05-29 18:00:00,64.457432745,78.0,57.0,18.699999809999998,114.11766250608791,57.97961469032712,17.211717995670845
15109,2018-05-29 18:30:00,10.480931643333568,39.0,28.5,17.800000190000002,24.849713812917056,137.48567668363916,17.58098348787283
15110,2018-05-29 19:00:00,7.090105706666417,0.0,0.0,17.149999620000003,0.0,0.0,18.104557367325768
15111,2018-05-29 19:30:00,1.5911650699992412,0.0,0.0,16.40000057,0.0,0.0,16.308398197045083
15112,2018-05-29 20:00:00,0.6064605999998793,0.0,0.0,15.44999981,0.0,0.0,13.416921305719267
15113,2018-05-29 20:30:00,0.0,0.0,0.0,14.44999981,0.0,0.0,15.364526044628837
15114,2018-05-29 21:00:00,0.0,0.0,0.0,13.69999981,0.0,0.0,15.507892793078117
15115,2018-05-29 21:30:00,0.0,0.0,0.0,12.749999999999998,0.0,0.0,13.91488319731774
15116,2018-05-29 22:00:00,0.0,0.0,0.0,12.950000285000002,0.0,0.0,11.978995097678322
15117,2018-05-29 22:30:00,0.0,0.0,0.0,13.150000095000001,0.0,0.0,11.46697045592558
15118,2018-05-29 23:00:00,0.0,0.0,0.0,13.099999905000002,0.0,0.0,13.140932158527232
15119,2018-05-29 23:30:00,0.0,0.0,0.0,12.5,0.0,0.0,13.476780123573583
15120,2018-05-30 00:00:00,0.0,0.0,0.0,22.93333339666667,0.0,0.0,22.19477711684576
15121,2018-05-30 00:30:00,0.0,0.0,0.0,21.949999809999998,0.0,0.0,21.048635195644984
15122,2018-05-30 01:00:00,0.0,0.0,0.0,20.600000379999997,0.0,0.0,19.99022221646293
15123,2018-05-30 01:30:00,0.0,0.0,0.0,20.0,0.0,0.0,20.450992182924768
15124,2018-05-30 02:00:00,0.0,0.0,0.0,19.050000189999995,0.0,0.0,21.228741482094673
15125,2018-05-30 02:30:00,0.0,0.0,0.0,19.050000189999995,0.0,0.0,20.894691891638114
15126,2018-05-30 03:00:00,0.0,0.0,0.0,19.25,0.0,0.0,20.556022062166416
15127,2018-05-30 03:30:00,0.0,0.0,0.0,19.75,0.0,0.0,18.70683287319763
15128,2018-05-30 04:00:00,0.0,0.0,0.0,18.850000379999997,0.0,0.0,16.517711324101473
15129,2018-05-30 04:30:00,0.0,0.0,0.0,18.649999620000003,0.0,0.0,16.276064286541967
15130,2018-05-30 05:00:00,0.0,0.0,0.0,19.10000038,0.0,0.0,18.91113615607349
15131,2018-05-30 05:30:00,0.0,29.5,97.5,19.25,0.0,67.35443883177638,18.632935776556216
15132,2018-05-30 06:00:00,0.0,59.0,195.0,19.200000759999998,102.69584156236076,270.2108613733671,20.392742366227903
15133,2018-05-30 06:30:00,0.0,150.0,364.0,19.050000190000002,123.59096898405242,400.74337741147525,17.66371133804388
