datetime, value
2017072507,0
2017072508,0
2017072509,0
2017072510,0
2017072511,0
2017072512,0
2017072513,0
2017072514,0
2017072515,0
2017072516,0
2017072517,0
2017072518,0
2017072519,0
2017072520,0
2017072521,0
2017072522,147
2017072523,163
2017072600,302
2017072601,337
2017072602,271
2017072603,372
2017072604,387
2017072605,250
2017072606,99
2017072607,0
2017072608,0
2017072609,0
2017072610,0
2017072611,0
2017072612,0
2017072613,0
2017072614,0
2017072615,0
2017072616,0
2017072617,0
2017072618,0
2017072619,0
2017072620,0
2017072621,0
2017072622,88
2017072623,226
2017072700,444
2017072701,440
2017072702,443
2017072703,492
2017072704,238
2017072705,185
2017072706,102
2017072707,0
2017072708,0
2017072709,0
2017072710,0
2017072711,0
2017072712,0
2017072713,0
2017072714,0
2017072715,0
2017072716,0
2017072717,0
2017072718,0
2017072719,0
2017072720,0
2017072721,0
2017072722,154
2017072723,317
2017072800,453
2017072801,525
2017072802,276
2017072803,383
2017072804,-999
2017072805,248
2017072806,72
2017072807,0
2017072808,0
2017072809,0
2017072810,0
2017072811,0
2017072812,0
2017072813,0
2017072814,0
2017072815,0
2017072816,0
2017072817,0
2017072818,0
2017072819,0
2017072820,0
2017072821,0
2017072822,156
2017072823,321
2017072900,459
2017072901,538
2017072902,557
2017072903,517
2017072904,414
2017072905,260
2017072906,34
2017072907,0
2017072908,0
2017072909,0
2017072910,0
2017072911,0
2017072912,0
2017072913,0
2017072914,0
2017072915,0
2017072916,0
2017072917,0
2017072918,0
2017072919,0
2017072920,0
2017072921,0
2017072922,158
2017072923,325
2017073000,463
2017073001,431
2017073002,472
2017073003,422
2017073004,351
2017073005,264
2017073006,103
2017073007,0
2017073008,0
2017073009,0
2017073010,0
2017073011,0
2017073012,0
2017073013,0
2017073014,0
2017073015,0
2017073016,0
2017073017,0
2017073018,0
2017073019,0
2017073020,0
2017073021,0
2017073022,161
2017073023,329
2017073100,468
2017073101,545
2017073102,554
2017073103,420
2017073104,408
2017073105,267
2017073106,64
2017073107,0
2017073108,0
2017073109,0
2017073110,0
2017073111,0
2017073112,0
2017073113,0
2017073114,0
2017073115,0
2017073116,0
2017073117,0
2017073118,0
2017073119,0
2017073120,0
2017073121,0
2017073122,164
2017073123,333
2017080100,472
2017080101,549
2017080102,565
2017080103,527
2017080104,422
2017080105,271
2017080106,109
2017080107,0
2017080108,0
2017080109,0
2017080110,0
2017080111,0
2017080112,0
2017080113,0
2017080114,0
2017080115,0
2017080116,0
2017080117,0
2017080118,0
2017080119,0
2017080120,0
2017080121,4
2017080122,168
2017080123,337
2017080200,477
2017080201,553
2017080202,570
2017080203,532
2017080204,426
2017080205,275
2017080206,67
2017080207,0
2017080208,0
2017080209,0
2017080210,0
2017080211,0
2017080212,0
2017080213,0
2017080214,0
2017080215,0
2017080216,0
2017080217,0
2017080218,0
2017080219,0
2017080220,0
2017080221,2
2017080222,37
2017080223,76
2017080300,77
2017080301,117
2017080302,196
2017080303,88
2017080304,83
2017080305,65
2017080306,38
2017080307,0
2017080308,0
2017080309,0
2017080310,0
2017080311,0
2017080312,0
2017080313,0
2017080314,0
2017080315,0
2017080316,0
2017080317,0
2017080318,0
2017080319,0
2017080320,0
2017080321,5
2017080322,76
2017080323,53
2017080400,122
2017080401,109
2017080402,123
2017080403,100
2017080404,183
2017080405,224
2017080406,81
2017080407,0
2017080408,0
2017080409,0
2017080410,0
2017080411,0
2017080412,0
2017080413,0
2017080414,0
2017080415,0
2017080416,0
2017080417,0
2017080418,0
2017080419,0
2017080420,0
2017080421,15
2017080422,178
2017080423,350
2017080500,470
2017080501,464
2017080502,332
2017080503,352
2017080504,289
2017080505,177
2017080506,82
2017080507,0
2017080508,0
2017080509,0
2017080510,0
2017080511,0
2017080512,0
2017080513,0
2017080514,0
2017080515,0
2017080516,0
2017080517,0
2017080518,0
2017080519,0
2017080520,0
2017080521,10
2017080522,90
2017080523,340
2017080600,249
2017080601,279
2017080602,124
2017080603,494
2017080604,295
2017080605,290
2017080606,59
2017080607,0
2017080608,0
2017080609,0
2017080610,0
2017080611,0
2017080612,0
2017080613,0
2017080614,0
2017080615,0
2017080616,0
2017080617,0
2017080618,0
2017080619,0
2017080620,0
2017080621,21
2017080622,171
2017080623,261
2017080700,357
2017080701,212
2017080702,175
2017080703,242
2017080704,352
2017080705,280
2017080706,83
2017080707,0
2017080708,0
2017080709,0
2017080710,0
2017080711,0
2017080712,0
2017080713,0
2017080714,0
2017080715,0
2017080716,0
2017080717,0
2017080718,0
2017080719,0
2017080720,0
2017080721,27
2017080722,188
2017080723,364
2017080800,504
2017080801,582
2017080802,535
2017080803,508
2017080804,383
2017080805,283
2017080806,67
2017080807,0
2017080808,0
2017080809,0
2017080810,0
2017080811,0
2017080812,0
2017080813,0
2017080814,0
2017080815,0
2017080816,0
2017080817,0
2017080818,0
2017080819,0
2017080820,0
2017080821,31
2017080822,193
2017080823,369
2017080900,509
2017080901,587
2017080902,596
2017080903,554
2017080904,265
2017080905,249
2017080906,105
2017080907,0
2017080908,0
2017080909,0
2017080910,0
2017080911,0
2017080912,0
2017080913,0
2017080914,0
2017080915,0
2017080916,0
2017080917,0
2017080918,0
2017080919,0
2017080920,0
2017080921,16
2017080922,94
2017080923,180
2017081000,263
2017081001,342
2017081002,307
2017081003,519
2017081004,440
2017081005,150
2017081006,68
2017081007,0
2017081008,0
2017081009,0
2017081010,0
2017081011,0
2017081012,0
2017081013,0
2017081014,0
2017081015,0
2017081016,0
2017081017,0
2017081018,0
2017081019,0
2017081020,0
2017081021,38
2017081022,201
2017081023,361
2017081100,518
2017081101,581
2017081102,450
2017081103,457
2017081104,440
2017081105,201
2017081106,81
2017081107,0
2017081108,0
2017081109,0
2017081110,0
2017081111,0
2017081112,0
2017081113,0
2017081114,0
2017081115,0
2017081116,0
2017081117,0
2017081118,0
2017081119,0
2017081120,0
2017081121,19
2017081122,93
2017081123,173
2017081200,285
2017081201,401
2017081202,257
2017081203,246
2017081204,170
2017081205,186
2017081206,87
2017081207,0
2017081208,0
2017081209,0
2017081210,0
2017081211,0
2017081212,0
2017081213,0
2017081214,0
2017081215,0
2017081216,0
2017081217,0
2017081218,0
2017081219,0
2017081220,0
2017081221,46
2017081222,210
2017081223,389
2017081300,529
2017081301,607
2017081302,620
2017081303,581
2017081304,480
2017081305,317
2017081306,141
2017081307,0
2017081308,0
2017081309,0
2017081310,0
2017081311,0
2017081312,0
2017081313,0
2017081314,0
2017081315,0
2017081316,0
2017081317,0
2017081318,0
2017081319,0
2017081320,0
2017081321,49
2017081322,214
2017081323,359
2017081400,519
2017081401,365
2017081402,451
2017081403,586
2017081404,484
2017081405,321
2017081406,144
2017081407,0
2017081408,0
2017081409,0
2017081410,0
2017081411,0
2017081412,0
2017081413,0
2017081414,0
2017081415,0
2017081416,0
2017081417,0
2017081418,0
2017081419,0
2017081420,0
2017081421,19
2017081422,78
2017081423,110
2017081500,117
2017081501,104
2017081502,57
2017081503,124
2017081504,146
2017081505,69
2017081506,36
2017081507,0
2017081508,0
2017081509,0
2017081510,0
2017081511,0
2017081512,0
2017081513,0
2017081514,0
2017081515,0
2017081516,0
2017081517,0
2017081518,0
2017081519,0
2017081520,0
2017081521,57
2017081522,223
2017081523,378
2017081600,442
2017081601,487
2017081602,600
2017081603,563
2017081604,326
2017081605,326
2017081606,96
2017081607,0
2017081608,0
2017081609,0
2017081610,0
2017081611,0
2017081612,0
2017081613,0
2017081614,0
2017081615,0
2017081616,0
2017081617,0
2017081618,0
2017081619,0
2017081620,0
2017081621,46
2017081622,173
2017081623,163
2017081700,352
2017081701,519
2017081702,178
2017081703,366
2017081704,228
2017081705,62
2017081706,88
2017081707,0
2017081708,0
2017081709,0
2017081710,0
2017081711,0
2017081712,0
2017081713,0
2017081714,0
2017081715,0
2017081716,0
2017081717,0
2017081718,0
2017081719,0
2017081720,0
2017081721,65
2017081722,233
2017081723,417
2017081800,544
2017081801,491
2017081802,427
2017081803,328
2017081804,119
2017081805,322
2017081806,138
2017081807,0
2017081808,0
2017081809,0
2017081810,0
2017081811,0
2017081812,0
2017081813,0
2017081814,0
2017081815,0
2017081816,0
2017081817,0
2017081818,0
2017081819,0
2017081820,0
2017081821,69
2017081822,238
2017081823,423
2017081900,560
2017081901,541
2017081902,313
2017081903,367
2017081904,474
2017081905,153
2017081906,155
2017081907,0
2017081908,0
2017081909,0
2017081910,0
2017081911,0
2017081912,0
2017081913,0
2017081914,0
2017081915,0
2017081916,0
2017081917,0
2017081918,0
2017081919,0
2017081920,0
2017081921,73
2017081922,244
2017081923,429
2017082000,565
2017082001,613
2017082002,636
2017082003,615
2017082004,237
2017082005,257
2017082006,158
2017082007,0
2017082008,0
2017082009,0
2017082010,0
2017082011,0
2017082012,0
2017082013,0
2017082014,0
2017082015,0
2017082016,0
2017082017,0
2017082018,0
2017082019,0
2017082020,0
2017082021,29
2017082022,85
2017082023,182
2017082100,238
2017082101,185
2017082102,364
2017082103,316
2017082104,409
2017082105,166
2017082106,122
2017082107,0
2017082108,0
2017082109,0
2017082110,0
2017082111,0
2017082112,0
2017082113,0
2017082114,0
2017082115,0
2017082116,0
2017082117,0
2017082118,0
2017082119,0
2017082120,0
2017082121,82
2017082122,255
2017082123,441
2017082200,577
2017082201,656
2017082202,668
2017082203,626
2017082204,520
2017082205,355
2017082206,163
2017082207,0
2017082208,0
2017082209,0
2017082210,0
2017082211,0
2017082212,0
2017082213,0
2017082214,0
2017082215,0
2017082216,0
2017082217,0
2017082218,0
2017082219,0
2017082220,0
2017082221,53
2017082222,211
2017082223,396
2017082300,581
2017082301,439
2017082302,262
2017082303,333
2017082304,284
2017082305,149
2017082306,100
2017082307,0
2017082308,0
2017082309,0
2017082310,0
2017082311,0
2017082312,0
2017082313,0
2017082314,0
2017082315,0
2017082316,0
2017082317,0
2017082318,0
2017082319,0
2017082320,0
2017082321,92
2017082322,266
2017082323,454
2017082400,561
2017082401,273
2017082402,643
2017082403,400
2017082404,509
2017082405,363
2017082406,166
2017082407,0
2017082408,0
2017082409,0
2017082410,0
2017082411,0
2017082412,0
2017082413,0
2017082414,0
2017082415,0
2017082416,0
2017082417,0
2017082418,0
2017082419,0
2017082420,0
2017082421,95
2017082422,272
2017082423,460
2017082500,594
2017082501,666
2017082502,673
2017082503,639
2017082504,534
2017082505,367
2017082506,172
2017082507,0
2017082508,0
2017082509,0
2017082510,0
2017082511,0
2017082512,0
2017082513,0
2017082514,0
2017082515,0
2017082516,0
2017082517,0
2017082518,0
2017082519,0
2017082520,0
2017082521,91
2017082522,166
2017082523,207
2017082600,271
2017082601,416
2017082602,339
2017082603,208
2017082604,171
2017082605,281
2017082606,130
2017082607,0
2017082608,0
2017082609,0
2017082610,0
2017082611,0
2017082612,0
2017082613,0
2017082614,0
2017082615,0
2017082616,0
2017082617,0
2017082618,0
2017082619,0
2017082620,0
2017082621,103
2017082622,284
2017082623,467
2017082700,597
2017082701,664
2017082702,678
2017082703,250
2017082704,439
2017082705,346
2017082706,96
2017082707,0
2017082708,0
2017082709,0
2017082710,0
2017082711,0
2017082712,0
2017082713,0
2017082714,0
2017082715,0
2017082716,0
2017082717,0
2017082718,0
2017082719,0
2017082720,0
2017082721,106
2017082722,289
2017082723,479
2017082800,611
2017082801,626
2017082802,384
2017082803,469
2017082804,178
2017082805,142
2017082806,168
2017082807,0
2017082808,0
2017082809,0
2017082810,0
2017082811,0
2017082812,0
2017082813,0
2017082814,0
2017082815,0
2017082816,0
2017082817,0
2017082818,0
2017082819,0
2017082820,0
2017082821,112
2017082822,285
2017082823,404
2017082900,607
2017082901,388
2017082902,139
2017082903,304
2017082904,213
2017082905,250
2017082906,132
2017082907,2
2017082908,0
2017082909,0
2017082910,0
2017082911,0
2017082912,0
2017082913,0
2017082914,0
2017082915,0
2017082916,0
2017082917,0
2017082918,0
2017082919,0
2017082920,0
2017082921,116
2017082922,300
2017082923,491
2017083000,624
2017083001,661
2017083002,363
2017083003,621
2017083004,274
2017083005,383
2017083006,188
2017083007,7
2017083008,0
2017083009,0
2017083010,0
2017083011,0
2017083012,0
2017083013,0
2017083014,0
2017083015,0
2017083016,0
2017083017,0
2017083018,0
2017083019,0
2017083020,0
2017083021,119
2017083022,306
2017083023,497
2017083100,629
2017083101,708
2017083102,700
2017083103,670
2017083104,560
2017083105,392
2017083106,191
2017083107,10
2017083108,0
2017083109,0
2017083110,0
2017083111,0
2017083112,0
2017083113,0
2017083114,0
2017083115,0
2017083116,0
2017083117,0
2017083118,0
2017083119,0
2017083120,0
2017083121,121
2017083122,312
2017083123,499
2017090100,626
2017090101,652
2017090102,172
2017090103,659
2017090104,436
2017090105,297
2017090106,194
2017090107,13
2017090108,0
2017090109,0
2017090110,0
2017090111,0
2017090112,0
2017090113,0
2017090114,0
2017090115,0
2017090116,0
2017090117,0
2017090118,0
2017090119,0
2017090120,0
2017090121,36
2017090122,62
2017090123,82
2017090200,185
2017090201,358
2017090202,461
2017090203,448
2017090204,219
2017090205,304
2017090206,50
2017090207,4
2017090208,0
2017090209,0
2017090210,0
2017090211,0
2017090212,0
2017090213,0
2017090214,0
2017090215,0
2017090216,0
2017090217,0
2017090218,0
2017090219,0
2017090220,0
2017090221,100
2017090222,85
2017090223,159
2017090300,98
2017090301,361
2017090302,230
2017090303,310
2017090304,574
2017090305,382
2017090306,151
2017090307,15
2017090308,0
2017090309,0
2017090310,0
2017090311,0
2017090312,0
2017090313,0
2017090314,0
2017090315,0
2017090316,0
2017090317,0
2017090318,0
2017090319,0
2017090320,0
2017090321,136
2017090322,324
2017090323,477
2017090400,485
2017090401,177
2017090402,672
2017090403,603
2017090404,160
2017090405,198
2017090406,121
2017090407,14
2017090408,0
2017090409,0
2017090410,0
2017090411,0
2017090412,0
2017090413,0
2017090414,0
2017090415,0
2017090416,0
2017090417,0
2017090418,0
2017090419,0
2017090420,0
2017090421,133
2017090422,283
2017090423,282
2017090500,309
2017090501,484
2017090502,575
2017090503,338
2017090504,551
2017090505,225
2017090506,154
2017090507,19
2017090508,0
2017090509,0
2017090510,0
2017090511,0
2017090512,0
2017090513,0
2017090514,0
2017090515,0
2017090516,0
2017090517,0
2017090518,0
2017090519,0
2017090520,0
2017090521,115
2017090522,153
2017090523,275
2017090600,342
2017090601,550
2017090602,311
2017090603,585
2017090604,215
2017090605,319
2017090606,187
2017090607,26
2017090608,0
2017090609,0
2017090610,0
2017090611,0
2017090612,0
2017090613,0
2017090614,0
2017090615,0
2017090616,0
2017090617,0
2017090618,0
2017090619,0
2017090620,0
2017090621,147
2017090622,227
2017090623,392
2017090700,420
2017090701,586
2017090702,369
2017090703,410
2017090704,416
2017090705,281
2017090706,155
2017090707,23
2017090708,0
2017090709,0
2017090710,0
2017090711,0
2017090712,0
2017090713,0
2017090714,0
2017090715,0
2017090716,0
2017090717,0
2017090718,0
2017090719,0
2017090720,0
2017090721,143
2017090722,354
2017090723,513
2017090800,550
2017090801,560
2017090802,678
2017090803,673
2017090804,597
2017090805,427
2017090806,185
2017090807,30
2017090808,0
2017090809,0
2017090810,0
2017090811,0
2017090812,0
2017090813,0
2017090814,0
2017090815,0
2017090816,0
2017090817,0
2017090818,0
2017090819,0
2017090820,0
2017090821,156
2017090822,363
2017090823,549
2017090900,665
2017090901,636
2017090902,573
2017090903,456
2017090904,549
2017090905,322
2017090906,218
2017090907,37
2017090908,0
2017090909,0
2017090910,0
2017090911,0
2017090912,0
2017090913,0
2017090914,0
2017090915,0
2017090916,0
2017090917,0
2017090918,0
2017090919,0
2017090920,0
2017090921,160
2017090922,370
2017090923,555
2017091000,653
2017091001,593
2017091002,690
2017091003,684
2017091004,595
2017091005,435
2017091006,221
2017091007,40
2017091008,0
2017091009,0
2017091010,0
2017091011,0
2017091012,0
2017091013,0
2017091014,0
2017091015,0
2017091016,0
2017091017,0
2017091018,0
2017091019,0
2017091020,0
2017091021,97
2017091022,282
2017091023,212
2017091100,672
2017091101,761
2017091102,761
2017091103,685
2017091104,367
2017091105,381
2017091106,163
2017091107,31
2017091108,0
2017091109,0
2017091110,0
2017091111,0
2017091112,0
2017091113,0
2017091114,0
2017091115,0
2017091116,0
2017091117,0
2017091118,0
2017091119,0
2017091120,0
2017091121,58
2017091122,125
2017091123,240
2017091200,197
2017091201,134
2017091202,371
2017091203,646
2017091204,595
2017091205,445
2017091206,228
2017091207,46
2017091208,0
2017091209,0
2017091210,0
2017091211,0
2017091212,0
2017091213,0
2017091214,0
2017091215,0
2017091216,0
2017091217,0
2017091218,0
2017091219,0
2017091220,0
2017091221,175
2017091222,305
2017091223,232
2017091300,330
2017091301,385
2017091302,604
2017091303,630
2017091304,580
2017091305,437
2017091306,184
2017091307,38
2017091308,0
2017091309,0
2017091310,0
2017091311,0
2017091312,0
2017091313,0
2017091314,0
2017091315,0
2017091316,0
2017091317,0
2017091318,0
2017091319,0
2017091320,0
2017091321,181
2017091322,395
2017091323,578
2017091400,709
2017091401,503
2017091402,340
2017091403,658
2017091404,220
2017091405,281
2017091406,236
2017091407,51
2017091408,0
2017091409,0
2017091410,0
2017091411,0
2017091412,0
2017091413,0
2017091414,0
2017091415,0
2017091416,0
2017091417,0
2017091418,0
2017091419,0
2017091420,0
2017091421,122
2017091422,-999
2017091423,270
2017091500,359
2017091501,275
2017091502,337
2017091503,410
2017091504,196
2017091505,91
2017091506,180
2017091507,41
2017091508,0
2017091509,0
2017091510,0
2017091511,0
2017091512,0
2017091513,0
2017091514,0
2017091515,0
2017091516,0
2017091517,0
2017091518,0
2017091519,0
2017091520,0
2017091521,192
2017091522,409
2017091523,587
2017091600,709
2017091601,764
2017091602,790
2017091603,755
2017091604,617
2017091605,462
2017091606,243
2017091607,57
2017091608,0
2017091609,0
2017091610,0
2017091611,0
2017091612,0
2017091613,0
2017091614,0
2017091615,0
2017091616,0
2017091617,0
2017091618,0
2017091619,0
2017091620,6
2017091621,197
2017091622,415
2017091623,598
2017091700,733
2017091701,813
2017091702,818
2017091703,762
2017091704,638
2017091705,465
2017091706,244
2017091707,59
2017091708,0
2017091709,0
2017091710,0
2017091711,0
2017091712,0
2017091713,0
2017091714,0
2017091715,0
2017091716,0
2017091717,0
2017091718,0
2017091719,0
2017091720,13
2017091721,202
2017091722,420
2017091723,600
2017091800,736
2017091801,818
2017091802,825
2017091803,720
2017091804,466
2017091805,192
2017091806,88
2017091807,22
2017091808,0
2017091809,0
2017091810,0
2017091811,0
2017091812,0
2017091813,0
2017091814,0
2017091815,0
2017091816,0
2017091817,0
2017091818,0
2017091819,0
2017091820,19
2017091821,208
2017091822,429
2017091823,603
2017091900,602
2017091901,535
2017091902,485
2017091903,495
2017091904,432
2017091905,342
2017091906,207
2017091907,53
2017091908,0
2017091909,0
2017091910,0
2017091911,0
2017091912,0
2017091913,0
2017091914,0
2017091915,0
2017091916,0
2017091917,0
2017091918,0
2017091919,0
2017091920,25
2017091921,209
2017091922,431
2017091923,613
2017092000,753
2017092001,831
2017092002,838
2017092003,775
2017092004,651
2017092005,467
2017092006,251
2017092007,66
2017092008,0
2017092009,0
2017092010,0
2017092011,0
2017092012,0
2017092013,0
2017092014,0
2017092015,0
2017092016,0
2017092017,0
2017092018,0
2017092019,0
2017092020,30
2017092021,214
2017092022,433
2017092023,618
2017092100,748
2017092101,803
2017092102,833
2017092103,780
2017092104,655
2017092105,479
2017092106,145
2017092107,39
2017092108,0
2017092109,0
2017092110,0
2017092111,0
2017092112,0
2017092113,0
2017092114,0
2017092115,0
2017092116,0
2017092117,0
2017092118,0
2017092119,0
2017092120,30
2017092121,183
2017092122,431
2017092123,600
2017092200,730
2017092201,714
2017092202,372
2017092203,781
2017092204,660
2017092205,485
2017092206,254
2017092207,71
2017092208,0
2017092209,0
2017092210,0
2017092211,0
2017092212,0
2017092213,0
2017092214,0
2017092215,0
2017092216,0
2017092217,0
2017092218,0
2017092219,0
2017092220,41
2017092221,227
2017092222,449
2017092223,557
2017092300,773
2017092301,483
2017092302,667
2017092303,578
2017092304,607
2017092305,406
2017092306,246
2017092307,65
2017092308,0
2017092309,0
2017092310,0
2017092311,0
2017092312,0
2017092313,0
2017092314,0
2017092315,0
2017092316,0
2017092317,0
2017092318,0
2017092319,0
2017092320,46
2017092321,233
2017092322,425
2017092323,585
2017092400,436
2017092401,806
2017092402,538
2017092403,726
2017092404,626
2017092405,418
2017092406,273
2017092407,71
2017092408,0
2017092409,0
2017092410,0
2017092411,0
2017092412,0
2017092413,0
2017092414,0
2017092415,0
2017092416,0
2017092417,0
2017092418,0
2017092419,0
2017092420,51
2017092421,237
2017092422,395
2017092423,568
2017092500,628
2017092501,739
2017092502,740
2017092503,728
2017092504,638
2017092505,377
2017092506,274
2017092507,79
2017092508,0
2017092509,0
2017092510,0
2017092511,0
2017092512,0
2017092513,0
2017092514,0
2017092515,0
2017092516,0
2017092517,0
2017092518,0
2017092519,0
2017092520,58
2017092521,250
2017092522,474
2017092523,650
2017092600,785
2017092601,856
2017092602,867
2017092603,805
2017092604,677
2017092605,503
2017092606,277
2017092607,81
2017092608,0
2017092609,0
2017092610,0
2017092611,0
2017092612,0
2017092613,0
2017092614,0
2017092615,0
2017092616,0
2017092617,0
2017092618,0
2017092619,0
2017092620,20
2017092621,80
2017092622,284
2017092623,133
2017092700,571
2017092701,429
2017092702,510
2017092703,803
2017092704,680
2017092705,503
2017092706,279
2017092707,84
2017092708,0
2017092709,0
2017092710,0
2017092711,0
2017092712,0
2017092713,0
2017092714,0
2017092715,0
2017092716,0
2017092717,0
2017092718,0
2017092719,0
2017092720,67
2017092721,259
2017092722,484
2017092723,621
2017092800,485
2017092801,497
2017092802,360
2017092803,163
2017092804,608
2017092805,488
2017092806,256
2017092807,40
2017092808,0
2017092809,0
2017092810,0
2017092811,0
2017092812,0
2017092813,0
2017092814,0
2017092815,0
2017092816,0
2017092817,0
2017092818,0
2017092819,0
2017092820,72
2017092821,266
2017092822,492
2017092823,645
2017092900,477
2017092901,583
2017092902,588
2017092903,642
2017092904,571
2017092905,264
2017092906,103
2017092907,56
2017092908,0
2017092909,0
2017092910,0
2017092911,0
2017092912,0
2017092913,0
2017092914,0
2017092915,0
2017092916,0
2017092917,0
2017092918,0
2017092919,0
2017092920,76
2017092921,201
2017092922,425
2017092923,388
2017093000,763
2017093001,781
2017093002,884
2017093003,820
2017093004,694
2017093005,514
2017093006,290
2017093007,93
2017093008,0
2017093009,0
2017093010,0
2017093011,0
2017093012,0
2017093013,0
2017093014,0
2017093015,0
2017093016,0
2017093017,0
2017093018,0
2017093019,0
2017093020,80
2017093021,277
2017093022,501
2017093023,666
2017100100,690
2017100101,887
2017100102,890
2017100103,810
2017100104,546
2017100105,497
2017100106,257
2017100107,95
2017100108,0
2017100109,0
2017100110,0
2017100111,0
2017100112,0
2017100113,0
2017100114,0
2017100115,0
2017100116,0
2017100117,0
2017100118,0
2017100119,0
2017100120,84
2017100121,283
2017100122,507
2017100123,684
2017100200,816
2017100201,877
2017100202,894
2017100203,829
2017100204,704
2017100205,524
2017100206,300
2017100207,97
2017100208,0
2017100209,0
2017100210,0
2017100211,0
2017100212,0
2017100213,0
2017100214,0
2017100215,0
2017100216,0
2017100217,0
2017100218,0
2017100219,0
2017100220,90
2017100221,290
2017100222,512
2017100223,689
2017100300,822
2017100301,896
2017100302,898
2017100303,784
2017100304,694
2017100305,528
2017100306,294
2017100307,73
2017100308,0
2017100309,0
2017100310,0
2017100311,0
2017100312,0
2017100313,0
2017100314,0
2017100315,0
2017100316,0
2017100317,0
2017100318,0
2017100319,0
2017100320,96
2017100321,293
2017100322,496
2017100323,670
2017100400,793
2017100401,900
2017100402,902
2017100403,842
2017100404,710
2017100405,502
2017100406,305
2017100407,102
2017100408,0
2017100409,0
2017100410,0
2017100411,0
2017100412,0
2017100413,0
2017100414,0
2017100415,0
2017100416,0
2017100417,0
2017100418,0
2017100419,0
2017100420,33
2017100421,152
2017100422,155
2017100423,187
2017100500,309
2017100501,371
2017100502,305
2017100503,468
2017100504,461
2017100505,365
2017100506,238
2017100507,107
2017100508,0
2017100509,0
2017100510,0
2017100511,0
2017100512,0
2017100513,0
2017100514,0
2017100515,0
2017100516,0
2017100517,0
2017100518,0
2017100519,0
2017100520,103
2017100521,204
2017100522,429
2017100523,436
2017100600,812
2017100601,880
2017100602,895
2017100603,845
2017100604,718
2017100605,421
2017100606,295
2017100607,90
2017100608,0
2017100609,0
2017100610,0
2017100611,0
2017100612,0
2017100613,0
2017100614,0
2017100615,0
2017100616,0
2017100617,0
2017100618,0
2017100619,0
2017100620,76
2017100621,184
2017100622,426
2017100623,686
2017100700,449
2017100701,443
2017100702,752
2017100703,616
2017100704,716
2017100705,413
2017100706,299
2017100707,63
2017100708,0
2017100709,0
2017100710,0
2017100711,0
2017100712,0
2017100713,0
2017100714,0
2017100715,0
2017100716,0
2017100717,0
2017100718,0
2017100719,0
2017100720,59
2017100721,160
2017100722,165
2017100723,229
2017100800,269
2017100801,421
2017100802,459
2017100803,179
2017100804,353
2017100805,154
2017100806,66
2017100807,111
2017100808,0
2017100809,0
2017100810,0
2017100811,0
2017100812,0
2017100813,0
2017100814,0
2017100815,0
2017100816,0
2017100817,0
2017100818,0
2017100819,0
2017100820,44
2017100821,173
2017100822,535
2017100823,707
2017100900,830
2017100901,916
2017100902,924
2017100903,863
2017100904,732
2017100905,550
2017100906,326
2017100907,116
2017100908,0
2017100909,0
2017100910,0
2017100911,0
2017100912,0
2017100913,0
2017100914,0
2017100915,0
2017100916,0
2017100917,0
2017100918,0
2017100919,0
2017100920,120
2017100921,329
2017100922,549
2017100923,729
2017101000,857
2017101001,928
2017101002,928
2017101003,867
2017101004,734
2017101005,552
2017101006,329
2017101007,118
2017101008,0
2017101009,0
2017101010,0
2017101011,0
2017101012,0
2017101013,0
2017101014,0
2017101015,0
2017101016,0
2017101017,0
2017101018,0
2017101019,0
2017101020,65
2017101021,216
2017101022,534
2017101023,590
2017101100,745
2017101101,306
2017101102,755
2017101103,266
2017101104,211
2017101105,117
2017101106,48
2017101107,48
2017101108,0
2017101109,0
2017101110,0
2017101111,0
2017101112,0
2017101113,0
2017101114,0
2017101115,0
2017101116,0
2017101117,0
2017101118,0
2017101119,0
2017101120,129
2017101121,343
2017101122,563
2017101123,612
2017101200,533
2017101201,618
2017101202,734
2017101203,701
2017101204,666
2017101205,539
2017101206,323
2017101207,84
2017101208,0
2017101209,0
2017101210,0
2017101211,0
2017101212,0
2017101213,0
2017101214,0
2017101215,0
2017101216,0
2017101217,0
2017101218,0
2017101219,0
2017101220,144
2017101221,349
2017101222,563
2017101223,728
2017101300,394
2017101301,325
2017101302,215
2017101303,412
2017101304,176
2017101305,169
2017101306,149
2017101307,79
2017101308,0
2017101309,0
2017101310,0
2017101311,0
2017101312,0
2017101313,0
2017101314,0
2017101315,0
2017101316,0
2017101317,0
2017101318,0
2017101319,0
2017101320,138
2017101321,353
2017101322,570
2017101323,751
2017101400,878
2017101401,947
2017101402,946
2017101403,882
2017101404,751
2017101405,567
2017101406,345
2017101407,129
2017101408,0
2017101409,0
2017101410,0
2017101411,0
2017101412,0
2017101413,0
2017101414,0
2017101415,0
2017101416,0
2017101417,0
2017101418,0
2017101419,0
2017101420,141
2017101421,354
2017101422,572
2017101423,759
2017101500,852
2017101501,951
2017101502,950
2017101503,843
2017101504,673
2017101505,556
2017101506,341
2017101507,132
2017101508,0
2017101509,0
2017101510,0
2017101511,0
2017101512,0
2017101513,0
2017101514,0
2017101515,0
2017101516,0
2017101517,0
2017101518,0
2017101519,0
2017101520,144
2017101521,360
2017101522,577
2017101523,755
2017101600,880
2017101601,956
2017101602,954
2017101603,837
2017101604,728
2017101605,573
2017101606,349
2017101607,134
2017101608,0
2017101609,0
2017101610,0
2017101611,0
2017101612,0
