Time,Power_output,GHI,DNI,Amb_temp,pred_GHI,pred_DNI,pred_Amb_temp
2017-02-15 11:30:00,0.0,937.5,1030.5,23.55,850.5970937526622,925.6975248175788,22.98479986007656
2017-02-15 12:00:00,0.0,983.0,1036.0,25.849999999999998,1112.349004865092,934.3927629053384,24.540230945943357
2017-02-15 12:30:00,0.0,996.0,1035.0,26.100000000000005,921.0556635831551,1166.0604093853408,25.4679087263132
2017-02-15 13:00:00,0.0,1009.0,1034.0,27.5,1129.3986371183034,1128.3076270226427,28.597158850288956
2017-02-15 13:30:00,4.300131929759957,989.0,1033.5,27.7,996.5119668076187,962.5221861473611,26.524952589760552
2017-02-15 14:00:00,56.919812714200084,969.0,1033.0,28.55,1041.0946849161055,999.0734021978147,27.26882634308464
2017-02-15 14:30:00,54.65865357155988,921.5,1029.5,28.900000000000002,1006.9152740542763,1021.1511688343304,28.70326701877118
2017-02-15 15:00:00,82.639153694213,874.0,1026.0,29.549999999999997,1078.6383218797698,1035.0577760164513,28.45181655043417
2017-02-15 15:30:00,70.88470933181358,755.5,920.0,30.000000000000004,702.9173056227505,872.8116767828706,32.747727650878005
2017-02-15 16:00:00,78.03515944042658,637.0,814.0,30.099999999999998,680.8369063670917,859.4819651698253,33.042219652698186
2017-02-15 16:30:00,41.8304648285332,576.5,882.5,29.549999999999997,618.7065766799057,990.4650024969773,29.074997220018833
2017-02-15 17:00:00,13.55461771169338,516.0,951.0,29.799999999999997,528.7464288806804,834.8624937168636,27.71660148324966
2017-02-15 17:30:00,24.87242029714668,394.0,831.0,30.200000000000003,328.6504516550346,791.8475362961073,29.9305929985952
2017-02-15 18:00:00,0.4815201775998887,272.0,711.0,30.400000000000002,328.99019118512075,693.8250245957406,30.101236219216172
2017-02-15 18:30:00,0.0,172.0,532.0,30.650000000000002,125.16787663217258,560.3182832789843,30.68132265371452
2017-02-15 19:00:00,0.0,72.0,353.0,30.55,0.0,501.4859710837504,29.429930716202673
2017-02-15 19:30:00,0.0,36.0,176.5,30.099999999999998,50.658157945687236,39.17341623791657,28.583513658736106
2017-02-15 20:00:00,0.0,0.0,0.0,24.383333333333336,0.0,0.0,24.01209156607112
2017-02-15 20:30:00,0.0,0.0,0.0,27.55,0.0,0.0,27.740293848767116
2017-02-15 21:00:00,0.0,0.0,0.0,26.249999999999996,0.0,0.0,25.233036090708758
2017-02-15 21:30:00,0.0,0.0,0.0,25.55,0.0,0.0,24.016063115433116
2017-02-15 22:00:00,0.0,0.0,0.0,25.349999999999998,0.0,0.0,29.037081838803356
2017-02-15 22:30:00,0.0,0.0,0.0,25.45,0.0,0.0,26.733253472566744
2017-02-15 23:00:00,0.0,0.0,0.0,25.3,0.0,0.0,26.72854711026225
2017-02-15 23:30:00,0.0,0.0,0.0,25.149999999999995,0.0,0.0,23.842165482163118
2017-02-16 00:00:00,0.0,0.0,0.0,21.250000000000004,0.0,0.0,23.14182376659807
2017-02-16 00:30:00,0.0,0.0,0.0,23.45,0.0,0.0,23.60715402340697
2017-02-16 01:00:00,0.0,0.0,0.0,23.600000000000005,0.0,0.0,23.357810616985397
2017-02-16 01:30:00,0.0,0.0,0.0,24.05,0.0,0.0,24.993184510778267
2017-02-16 02:00:00,0.0,0.0,0.0,23.5,0.0,0.0,26.45140250111754
2017-02-16 02:30:00,0.0,0.0,0.0,22.25,0.0,0.0,23.31797929132364
2017-02-16 03:00:00,0.0,0.0,0.0,21.200000000000003,0.0,0.0,21.22740440581614
2017-02-16 03:30:00,0.0,0.0,0.0,19.849999999999998,0.0,0.0,20.107207908615827
2017-02-16 04:00:00,0.0,0.0,0.0,18.849999999999998,0.0,0.0,18.42837910912159
2017-02-16 04:30:00,0.0,0.0,0.0,18.099999999999998,0.0,0.0,17.710747727632278
2017-02-16 05:00:00,0.0,0.0,0.0,17.100000000000005,0.0,0.0,16.115060536807928
2017-02-16 05:30:00,0.0,0.0,0.0,16.45,0.0,0.0,14.298428761118359
2017-02-16 06:00:00,0.0,0.0,0.0,16.3,0.0,0.0,17.326911534528588
2017-02-16 06:30:00,0.0,38.5,89.5,16.100000000000005,0.0,98.29238313147285,16.81940374062242
2017-02-16 07:00:00,0.0,77.0,179.0,15.799999999999999,229.44627814072769,81.71992858223528,16.175378804878736
2017-02-16 07:30:00,0.0,188.0,426.0,16.000000000000004,266.28069128470815,613.2594070322987,14.135445653219891
2017-02-16 08:00:00,0.0,299.0,673.0,17.200000000000003,280.91480584710524,609.9744709794653,18.300506030379843
2017-02-16 08:30:00,0.0,417.0,794.0,18.2,357.6649501034167,985.3834510217076,17.95277562399583
2017-02-16 09:00:00,0.0,535.0,915.0,19.55,609.3777847867447,799.7440018396733,16.50314884041322
